2025-07-11 07:31:27,738 - 
|   FRR |   SIZE |   PDI |   TFR |   P(TFR) |   P(FRR|TFR) |   P(PDI|FRR) |   P(SIZE|PDI) |   p. fattorizzata |   p. empirica |
|     1 |      3 |     3 |     3 |   0.0962 |     0.230769 |    0.416667  |     0.5       |       0.004625    |    0          |
|     1 |      0 |     0 |     4 |   0.1407 |     0        |    0         |     0.188374  |       0           |    0          |
|     1 |      1 |     0 |     4 |   0.1407 |     0        |    0         |     0.458704  |       0           |    0          |
|     1 |      2 |     0 |     4 |   0.1407 |     0        |    0         |     0.352922  |       0           |    0          |
|     1 |      3 |     0 |     4 |   0.1407 |     0        |    0         |     0         |       0           |    0          |
|     1 |      0 |     1 |     4 |   0.1407 |     0        |    0.0833333 |     0.655028  |       0           |    0          |
|     1 |      1 |     1 |     4 |   0.1407 |     0        |    0.0833333 |     0.137803  |       0           |    0          |
|     1 |      2 |     1 |     4 |   0.1407 |     0        |    0.0833333 |     0.206704  |       0           |    0          |
|     1 |      3 |     1 |     4 |   0.1407 |     0        |    0.0833333 |     0         |       0           |    0          |
|     1 |      0 |     2 |     4 |   0.1407 |     0        |    0.5       |     0.620008  |       0           |    0          |
|     1 |      1 |     2 |     4 |   0.1407 |     0        |    0.5       |     0.225561  |       0           |    0          |
|     1 |      2 |     2 |     4 |   0.1407 |     0        |    0.5       |     0.0422214 |       0           |    0          |
|     1 |      3 |     2 |     4 |   0.1407 |     0        |    0.5       |     0.11259   |       0           |    0          |
|     1 |      0 |     3 |     4 |   0.1407 |     0        |    0.416667  |     0.10704   |       0           |    0          |
|     1 |      1 |     3 |     4 |   0.1407 |     0        |    0.416667  |     0.303761  |       0           |    0          |
|     1 |      2 |     3 |     4 |   0.1407 |     0        |    0.416667  |     0.0891996 |       0           |    0          |
|     1 |      3 |     3 |     4 |   0.1407 |     0        |    0.416667  |     0.5       |       0           |    0          |
|     2 |      0 |     0 |     0 |   0.1852 |     0.239741 |    0.0740741 |     0.188374  |       0.00061954  |    0.0185185  |
|     2 |      1 |     0 |     0 |   0.1852 |     0.239741 |    0.0740741 |     0.458704  |       0.00150863  |    0.0111111  |
|     2 |      2 |     0 |     0 |   0.1852 |     0.239741 |    0.0740741 |     0.352922  |       0.00116072  |    0.0037037  |
|     2 |      3 |     0 |     0 |   0.1852 |     0.239741 |    0.0740741 |     0         |       0           |    0          |
|     2 |      0 |     1 |     0 |   0.1852 |     0.239741 |    0.111111  |     0.655028  |       0.00323147  |    0          |
|     2 |      1 |     1 |     0 |   0.1852 |     0.239741 |    0.111111  |     0.137803  |       0.000679826 |    0.0037037  |
|     2 |      2 |     1 |     0 |   0.1852 |     0.239741 |    0.111111  |     0.206704  |       0.00101974  |    0.0037037  |
|     2 |      3 |     1 |     0 |   0.1852 |     0.239741 |    0.111111  |     0         |       0           |    0.0037037  |
|     2 |      0 |     2 |     0 |   0.1852 |     0.239741 |    0.222222  |     0.620008  |       0.00611741  |    0.0814815  |
|     2 |      1 |     2 |     0 |   0.1852 |     0.239741 |    0.222222  |     0.225561  |       0.00222554  |    0.0185185  |
|     2 |      2 |     2 |     0 |   0.1852 |     0.239741 |    0.222222  |     0.0422214 |       0.000416584 |    0.0037037  |
|     2 |      3 |     2 |     0 |   0.1852 |     0.239741 |    0.222222  |     0.11259   |       0.00111089  |    0.00740741 |
|     2 |      0 |     3 |     0 |   0.1852 |     0.239741 |    0.593594  |     0.10704   |       0.00282109  |    0          |
|     2 |      1 |     3 |     0 |   0.1852 |     0.239741 |    0.593594  |     0.303761  |       0.00800579  |    0.0111111  |
|     2 |      2 |     3 |     0 |   0.1852 |     0.239741 |    0.593594  |     0.0891996 |       0.00235091  |    0          |
|     2 |      3 |     3 |     0 |   0.1852 |     0.239741 |    0.593594  |     0.5       |       0.0131778   |    0          |
|     2 |      0 |     0 |     1 |   0.1777 |     0.249859 |    0.0740741 |     0.188374  |       0.00061954  |    0          |
|     2 |      1 |     0 |     1 |   0.1777 |     0.249859 |    0.0740741 |     0.458704  |       0.00150863  |    0          |
|     2 |      2 |     0 |     1 |   0.1777 |     0.249859 |    0.0740741 |     0.352922  |       0.00116072  |    0          |
|     2 |      3 |     0 |     1 |   0.1777 |     0.249859 |    0.0740741 |     0         |       0           |    0          |
|     2 |      0 |     1 |     1 |   0.1777 |     0.249859 |    0.111111  |     0.655028  |       0.00323147  |    0          |
|     2 |      1 |     1 |     1 |   0.1777 |     0.249859 |    0.111111  |     0.137803  |       0.000679826 |    0          |
|     2 |      2 |     1 |     1 |   0.1777 |     0.249859 |    0.111111  |     0.206704  |       0.00101974  |    0          |
|     2 |      3 |     1 |     1 |   0.1777 |     0.249859 |    0.111111  |     0         |       0           |    0          |
|     2 |      0 |     2 |     1 |   0.1777 |     0.249859 |    0.222222  |     0.620008  |       0.00611741  |    0          |
|     2 |      1 |     2 |     1 |   0.1777 |     0.249859 |    0.222222  |     0.225561  |       0.00222554  |    0          |
|     2 |      2 |     2 |     1 |   0.1777 |     0.249859 |    0.222222  |     0.0422214 |       0.000416584 |    0          |
|     2 |      3 |     2 |     1 |   0.1777 |     0.249859 |    0.222222  |     0.11259   |       0.00111089  |    0          |
|     2 |      0 |     3 |     1 |   0.1777 |     0.249859 |    0.593594  |     0.10704   |       0.00282109  |    0          |
|     2 |      1 |     3 |     1 |   0.1777 |     0.249859 |    0.593594  |     0.303761  |       0.00800579  |    0          |
|     2 |      2 |     3 |     1 |   0.1777 |     0.249859 |    0.593594  |     0.0891996 |       0.00235091  |    0          |
|     2 |      3 |     3 |     1 |   0.1777 |     0.249859 |    0.593594  |     0.5       |       0.0131778   |    0          |
|     2 |      0 |     0 |     2 |   0.4    |     0.02775  |    0.0740741 |     0.188374  |       0.000154885 |    0          |
|     2 |      1 |     0 |     2 |   0.4    |     0.02775  |    0.0740741 |     0.458704  |       0.000377157 |    0          |
|     2 |      2 |     0 |     2 |   0.4    |     0.02775  |    0.0740741 |     0.352922  |       0.000290181 |    0          |
|     2 |      3 |     0 |     2 |   0.4    |     0.02775  |    0.0740741 |     0         |       0           |    0.00740741 |
|     2 |      0 |     1 |     2 |   0.4    |     0.02775  |    0.111111  |     0.655028  |       0.000807868 |    0          |
|     2 |      1 |     1 |     2 |   0.4    |     0.02775  |    0.111111  |     0.137803  |       0.000169957 |    0          |
|     2 |      2 |     1 |     2 |   0.4    |     0.02775  |    0.111111  |     0.206704  |       0.000254935 |    0          |
|     2 |      3 |     1 |     2 |   0.4    |     0.02775  |    0.111111  |     0         |       0           |    0          |
|     2 |      0 |     2 |     2 |   0.4    |     0.02775  |    0.222222  |     0.620008  |       0.00152935  |    0          |
|     2 |      1 |     2 |     2 |   0.4    |     0.02775  |    0.222222  |     0.225561  |       0.000556384 |    0          |
|     2 |      2 |     2 |     2 |   0.4    |     0.02775  |    0.222222  |     0.0422214 |       0.000104146 |    0          |
|     2 |      3 |     2 |     2 |   0.4    |     0.02775  |    0.222222  |     0.11259   |       0.000277723 |    0          |
|     2 |      0 |     3 |     2 |   0.4    |     0.02775  |    0.593594  |     0.10704   |       0.000705272 |    0          |
